,brms_rider_id,crm_time,rgn2_nm,order_count
456,85CC79912F629020EDF728F00AAF2EDF5E6C6BE8BA1AE7B8D0B0FDACF6EF2F25,2nd_time,서초구,37
457,875F39152E6BCA5FBC092ACE70D0ED129D38B49583BC4AB0F4559064E8745879,1st_time,청주시 서원구,4
458,875F39152E6BCA5FBC092ACE70D0ED129D38B49583BC4AB0F4559064E8745879,2nd_time,청주시 서원구,5
459,875F39152E6BCA5FBC092ACE70D0ED129D38B49583BC4AB0F4559064E8745879,2nd_time,청주시 흥덕구,5
460,87BE5B609C4779B6A1205391C9E834B52D67A10A9BEE29A7A7B5C0654286CFBD,1st_time,청주시 서원구,17
461,87BE5B609C4779B6A1205391C9E834B52D67A10A9BEE29A7A7B5C0654286CFBD,1st_time,청주시 흥덕구,55
462,87BE5B609C4779B6A1205391C9E834B52D67A10A9BEE29A7A7B5C0654286CFBD,2nd_time,청주시 서원구,22
463,87BE5B609C4779B6A1205391C9E834B52D67A10A9BEE29A7A7B5C0654286CFBD,2nd_time,청주시 흥덕구,44
464,8990813FE59250E4BECB97E22D1E9B5B7E55C1A80985F790F71CA38CEE23738A,1st_time,과천시,78
465,8990813FE59250E4BECB97E22D1E9B5B7E55C1A80985F790F71CA38CEE23738A,1st_time,서초구,1
466,8990813FE59250E4BECB97E22D1E9B5B7E55C1A80985F790F71CA38CEE23738A,1st_time,의왕시,1
467,8990813FE59250E4BECB97E22D1E9B5B7E55C1A80985F790F71CA38CEE23738A,2nd_time,과천시,73
468,89DF90A190488879072A2C6B6E9CDE484FD1A8EAE3190A6AAD2AE88390E543D8,2nd_time,청주시 상당구,5
469,89DF90A190488879072A2C6B6E9CDE484FD1A8EAE3190A6AAD2AE88390E543D8,2nd_time,청주시 서원구,11
470,89DF90A190488879072A2C6B6E9CDE484FD1A8EAE3190A6AAD2AE88390E543D8,2nd_time,청주시 청원구,2
471,89DF90A190488879072A2C6B6E9CDE484FD1A8EAE3190A6AAD2AE88390E543D8,2nd_time,청주시 흥덕구,4
472,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,1st_time,강남구,8
473,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,1st_time,과천시,1
474,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,1st_time,관악구,4
475,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,1st_time,동작구,2
476,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,1st_time,서초구,24
477,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,2nd_time,강남구,14
478,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,2nd_time,관악구,1
479,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,2nd_time,동작구,4
480,8B2A0620ADC6A37A0E5CEDC09F6EC3CFAD1F94863A44224D5BA62CD2A83703C4,2nd_time,서초구,30
481,8CB26FE297625194BA1A209529566591F75CF0CD2547181AB2BF38D30E917257,1st_time,강남구,13
482,8CB26FE297625194BA1A209529566591F75CF0CD2547181AB2BF38D30E917257,1st_time,관악구,1
483,8CB26FE297625194BA1A209529566591F75CF0CD2547181AB2BF38D30E917257,1st_time,서초구,7
484,8CB26FE297625194BA1A209529566591F75CF0CD2547181AB2BF38D30E917257,2nd_time,강남구,10
485,8CB26FE297625194BA1A209529566591F75CF0CD2547181AB2BF38D30E917257,2nd_time,관악구,4
486,8CB26FE297625194BA1A209529566591F75CF0CD2547181AB2BF38D30E917257,2nd_time,서초구,25
487,8D31EB2E85D5F71AFCF272A6B67AF8146728008AFE80403A136F51ACC4CB4C6B,1st_time,청주시 서원구,4
488,8D31EB2E85D5F71AFCF272A6B67AF8146728008AFE80403A136F51ACC4CB4C6B,1st_time,청주시 흥덕구,27
489,8D758BBBAE773B71145248EE8CF71E89E503291402F3C0029DE45A81178B59DD,2nd_time,청주시 청원구,1
490,8E2461AADA4D3740F16EAED8FF3A46D94FCC65B0A238B934BAC5D1E70E9113E4,1st_time,청주시 서원구,4
491,8E2461AADA4D3740F16EAED8FF3A46D94FCC65B0A238B934BAC5D1E70E9113E4,1st_time,청주시 청원구,1
492,8E2461AADA4D3740F16EAED8FF3A46D94FCC65B0A238B934BAC5D1E70E9113E4,1st_time,청주시 흥덕구,14
493,8E2461AADA4D3740F16EAED8FF3A46D94FCC65B0A238B934BAC5D1E70E9113E4,2nd_time,청주시 서원구,11
494,8E2461AADA4D3740F16EAED8FF3A46D94FCC65B0A238B934BAC5D1E70E9113E4,2nd_time,청주시 흥덕구,20
495,8ED77933CF11E62D87D852278F12FEEE2D2F50739A130F0318D4081BDE7EDE35,1st_time,청주시 상당구,3
496,8ED77933CF11E62D87D852278F12FEEE2D2F50739A130F0318D4081BDE7EDE35,1st_time,청주시 서원구,8
497,8ED77933CF11E62D87D852278F12FEEE2D2F50739A130F0318D4081BDE7EDE35,1st_time,청주시 청원구,4
498,8ED77933CF11E62D87D852278F12FEEE2D2F50739A130F0318D4081BDE7EDE35,1st_time,청주시 흥덕구,12
499,8ED77933CF11E62D87D852278F12FEEE2D2F50739A130F0318D4081BDE7EDE35,2nd_time,청주시 상당구,5
500,8ED77933CF11E62D87D852278F12FEEE2D2F50739A130F0318D4081BDE7EDE35,2nd_time,청주시 서원구,16
501,8ED77933CF11E62D87D852278F12FEEE2D2F50739A130F0318D4081BDE7EDE35,2nd_time,청주시 청원구,7
502,8ED77933CF11E62D87D852278F12FEEE2D2F50739A130F0318D4081BDE7EDE35,2nd_time,청주시 흥덕구,16
503,8FD7DFA74D357D32131961FE61DDED280782A26804FA2AF6DE677B75F6407C5F,1st_time,청주시 흥덕구,4
504,8FD7DFA74D357D32131961FE61DDED280782A26804FA2AF6DE677B75F6407C5F,2nd_time,청주시 흥덕구,10
505,92116E0E1E33D46A9DDBD8BEAE230AA68EE80D506C7E4B62E7CA09EAF76A7816,1st_time,청주시 상당구,4
506,92116E0E1E33D46A9DDBD8BEAE230AA68EE80D506C7E4B62E7CA09EAF76A7816,1st_time,청주시 서원구,10
507,92116E0E1E33D46A9DDBD8BEAE230AA68EE80D506C7E4B62E7CA09EAF76A7816,1st_time,청주시 흥덕구,19
508,92116E0E1E33D46A9DDBD8BEAE230AA68EE80D506C7E4B62E7CA09EAF76A7816,2nd_time,청주시 상당구,7
509,92116E0E1E33D46A9DDBD8BEAE230AA68EE80D506C7E4B62E7CA09EAF76A7816,2nd_time,청주시 서원구,23
510,92116E0E1E33D46A9DDBD8BEAE230AA68EE80D506C7E4B62E7CA09EAF76A7816,2nd_time,청주시 청원구,1
511,92116E0E1E33D46A9DDBD8BEAE230AA68EE80D506C7E4B62E7CA09EAF76A7816,2nd_time,청주시 흥덕구,53
512,927AFF8947014DA3F09AEB13F8D084E169EB6CB64D2BB39CB165CADA754E5808,1st_time,강남구,6
513,927AFF8947014DA3F09AEB13F8D084E169EB6CB64D2BB39CB165CADA754E5808,1st_time,관악구,2
514,927AFF8947014DA3F09AEB13F8D084E169EB6CB64D2BB39CB165CADA754E5808,1st_time,동작구,1
515,927AFF8947014DA3F09AEB13F8D084E169EB6CB64D2BB39CB165CADA754E5808,1st_time,서초구,16
516,927AFF8947014DA3F09AEB13F8D084E169EB6CB64D2BB39CB165CADA754E5808,2nd_time,강남구,1
517,927AFF8947014DA3F09AEB13F8D084E169EB6CB64D2BB39CB165CADA754E5808,2nd_time,동작구,7
518,927AFF8947014DA3F09AEB13F8D084E169EB6CB64D2BB39CB165CADA754E5808,2nd_time,서초구,42
519,92C1BC12A6EFD6C90CE0FC85D5E51BDEDDFFCCF64EA29425B322C562A5674739,1st_time,청주시 서원구,57
520,92C1BC12A6EFD6C90CE0FC85D5E51BDEDDFFCCF64EA29425B322C562A5674739,1st_time,청주시 흥덕구,94
521,92C1BC12A6EFD6C90CE0FC85D5E51BDEDDFFCCF64EA29425B322C562A5674739,2nd_time,청주시 서원구,67
522,92C1BC12A6EFD6C90CE0FC85D5E51BDEDDFFCCF64EA29425B322C562A5674739,2nd_time,청주시 흥덕구,123
523,9379B61A13A558FDE2BF0647E194057ADF4432E496B51A0144CCAF03CA3E2E32,1st_time,관악구,3
524,9379B61A13A558FDE2BF0647E194057ADF4432E496B51A0144CCAF03CA3E2E32,1st_time,동작구,4
525,9379B61A13A558FDE2BF0647E194057ADF4432E496B51A0144CCAF03CA3E2E32,1st_time,서초구,19
526,9379B61A13A558FDE2BF0647E194057ADF4432E496B51A0144CCAF03CA3E2E32,2nd_time,관악구,1
527,9379B61A13A558FDE2BF0647E194057ADF4432E496B51A0144CCAF03CA3E2E32,2nd_time,동작구,17
528,9379B61A13A558FDE2BF0647E194057ADF4432E496B51A0144CCAF03CA3E2E32,2nd_time,서초구,17
529,93AEE1F2C78B288C901153E46A9E4B2224836065C9C2877A8DFB147CF9F89637,1st_time,강남구,1
530,93AEE1F2C78B288C901153E46A9E4B2224836065C9C2877A8DFB147CF9F89637,1st_time,서초구,7
531,93AEE1F2C78B288C901153E46A9E4B2224836065C9C2877A8DFB147CF9F89637,2nd_time,강남구,20
532,93AEE1F2C78B288C901153E46A9E4B2224836065C9C2877A8DFB147CF9F89637,2nd_time,서초구,21
533,9598EC401B7A88AE70D24700E51305078C672378661DCDE8D3DA1C45326C84A1,1st_time,서초구,34
534,9598EC401B7A88AE70D24700E51305078C672378661DCDE8D3DA1C45326C84A1,1st_time,안양시 동안구,1
535,9598EC401B7A88AE70D24700E51305078C672378661DCDE8D3DA1C45326C84A1,2nd_time,강남구,1
536,9598EC401B7A88AE70D24700E51305078C672378661DCDE8D3DA1C45326C84A1,2nd_time,서초구,20
537,95D6C6B29D57078361A346B17A36456FFB309B83C923AE9C45655172AE9B6CEA,1st_time,청주시 서원구,5
538,95D6C6B29D57078361A346B17A36456FFB309B83C923AE9C45655172AE9B6CEA,1st_time,청주시 흥덕구,28
539,95D6C6B29D57078361A346B17A36456FFB309B83C923AE9C45655172AE9B6CEA,2nd_time,청주시 서원구,14
540,95D6C6B29D57078361A346B17A36456FFB309B83C923AE9C45655172AE9B6CEA,2nd_time,청주시 흥덕구,74
541,97381EAA1F1264D2C39A6996F011DFA000CAFB93E4EBC5A2F65D964F966358DD,1st_time,청주시 상당구,1
542,97381EAA1F1264D2C39A6996F011DFA000CAFB93E4EBC5A2F65D964F966358DD,1st_time,청주시 서원구,9
543,97381EAA1F1264D2C39A6996F011DFA000CAFB93E4EBC5A2F65D964F966358DD,1st_time,청주시 청원구,3
544,97381EAA1F1264D2C39A6996F011DFA000CAFB93E4EBC5A2F65D964F966358DD,1st_time,청주시 흥덕구,4
545,97381EAA1F1264D2C39A6996F011DFA000CAFB93E4EBC5A2F65D964F966358DD,2nd_time,청주시 상당구,4
546,97381EAA1F1264D2C39A6996F011DFA000CAFB93E4EBC5A2F65D964F966358DD,2nd_time,청주시 서원구,10
547,97381EAA1F1264D2C39A6996F011DFA000CAFB93E4EBC5A2F65D964F966358DD,2nd_time,청주시 청원구,2
548,97381EAA1F1264D2C39A6996F011DFA000CAFB93E4EBC5A2F65D964F966358DD,2nd_time,청주시 흥덕구,4
549,9A1B5BB424A83DA9BF9DEF4DAD69EE9B27E7C73197D3BF04DDBE3B686D7C9D16,1st_time,강남구,11
550,9A1B5BB424A83DA9BF9DEF4DAD69EE9B27E7C73197D3BF04DDBE3B686D7C9D16,1st_time,서초구,31
551,9A1B5BB424A83DA9BF9DEF4DAD69EE9B27E7C73197D3BF04DDBE3B686D7C9D16,2nd_time,강남구,11
552,9A1B5BB424A83DA9BF9DEF4DAD69EE9B27E7C73197D3BF04DDBE3B686D7C9D16,2nd_time,서초구,47
553,9B52F4166A78798CBB028D5D3067E2F3A78FE10AC516DB7818FB5FB0155E2C0F,1st_time,강남구,9
554,9B52F4166A78798CBB028D5D3067E2F3A78FE10AC516DB7818FB5FB0155E2C0F,1st_time,서초구,44
555,9B52F4166A78798CBB028D5D3067E2F3A78FE10AC516DB7818FB5FB0155E2C0F,2nd_time,강남구,16
556,9B52F4166A78798CBB028D5D3067E2F3A78FE10AC516DB7818FB5FB0155E2C0F,2nd_time,과천시,1
557,9B52F4166A78798CBB028D5D3067E2F3A78FE10AC516DB7818FB5FB0155E2C0F,2nd_time,동작구,1
558,9B52F4166A78798CBB028D5D3067E2F3A78FE10AC516DB7818FB5FB0155E2C0F,2nd_time,서초구,95
559,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,1st_time,과천시,78
560,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,1st_time,서초구,1
561,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,1st_time,안산시 상록구,2
562,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,1st_time,안양시 동안구,5
563,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,1st_time,의왕시,1
564,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,2nd_time,과천시,90
565,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,2nd_time,광명시,1
566,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,2nd_time,군포시,2
567,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,2nd_time,서초구,2
568,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,2nd_time,안양시 동안구,14
569,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,2nd_time,안양시 만안구,1
570,9C0287A6DC86C0605C4AEE6AAB3012E77C6EE1119B76893EE9B30F4EE483BD1B,2nd_time,의왕시,1
571,9C98D5D161ED7E43900BBD1D5373135B6777D00EC594D2527C3506BAF92A03E8,2nd_time,청주시 흥덕구,1
572,9E040FFF5EB8E8A2EF4C134621F686A0097C466152AF3A35F731EF5C85290D74,1st_time,청주시 흥덕구,30
573,9E040FFF5EB8E8A2EF4C134621F686A0097C466152AF3A35F731EF5C85290D74,2nd_time,청주시 서원구,1
574,9E040FFF5EB8E8A2EF4C134621F686A0097C466152AF3A35F731EF5C85290D74,2nd_time,청주시 흥덕구,70
575,9F7820D05E8721132E519C04503743E282C6FA0866C9D95EA033FB6323953265,1st_time,강남구,21
576,9F7820D05E8721132E519C04503743E282C6FA0866C9D95EA033FB6323953265,1st_time,과천시,2
577,9F7820D05E8721132E519C04503743E282C6FA0866C9D95EA033FB6323953265,1st_time,서초구,35
578,9F7820D05E8721132E519C04503743E282C6FA0866C9D95EA033FB6323953265,2nd_time,강남구,18
579,9F7820D05E8721132E519C04503743E282C6FA0866C9D95EA033FB6323953265,2nd_time,서초구,17
580,A052F3231D92EF90743F907877205BCFFCAACC1C4FBB8B3AC2AB0C630446EB39,1st_time,강남구,4
581,A052F3231D92EF90743F907877205BCFFCAACC1C4FBB8B3AC2AB0C630446EB39,1st_time,관악구,9
582,A052F3231D92EF90743F907877205BCFFCAACC1C4FBB8B3AC2AB0C630446EB39,1st_time,동작구,21
583,A052F3231D92EF90743F907877205BCFFCAACC1C4FBB8B3AC2AB0C630446EB39,1st_time,서초구,39
584,A052F3231D92EF90743F907877205BCFFCAACC1C4FBB8B3AC2AB0C630446EB39,2nd_time,관악구,7
585,A052F3231D92EF90743F907877205BCFFCAACC1C4FBB8B3AC2AB0C630446EB39,2nd_time,동작구,16
586,A052F3231D92EF90743F907877205BCFFCAACC1C4FBB8B3AC2AB0C630446EB39,2nd_time,서초구,41
587,A1589F3926A8E4C8C707276584C313EBEC8AE8AAADF27824943F13B3F27D9D97,1st_time,청주시 상당구,14
588,A1589F3926A8E4C8C707276584C313EBEC8AE8AAADF27824943F13B3F27D9D97,1st_time,청주시 서원구,36
589,A1589F3926A8E4C8C707276584C313EBEC8AE8AAADF27824943F13B3F27D9D97,1st_time,청주시 청원구,6
590,A1589F3926A8E4C8C707276584C313EBEC8AE8AAADF27824943F13B3F27D9D97,1st_time,청주시 흥덕구,20
591,A1589F3926A8E4C8C707276584C313EBEC8AE8AAADF27824943F13B3F27D9D97,2nd_time,청주시 상당구,12
592,A1589F3926A8E4C8C707276584C313EBEC8AE8AAADF27824943F13B3F27D9D97,2nd_time,청주시 서원구,11
593,A18843EEE24277364538B96D3761DF3FF551AB6D9B23C861F8DCE754A33BFF8B,1st_time,강남구,12
594,A18843EEE24277364538B96D3761DF3FF551AB6D9B23C861F8DCE754A33BFF8B,1st_time,서초구,11
595,A18843EEE24277364538B96D3761DF3FF551AB6D9B23C861F8DCE754A33BFF8B,2nd_time,강남구,25
596,A18843EEE24277364538B96D3761DF3FF551AB6D9B23C861F8DCE754A33BFF8B,2nd_time,서초구,59
597,A18843EEE24277364538B96D3761DF3FF551AB6D9B23C861F8DCE754A33BFF8B,2nd_time,송파구,1
598,A1EAD63E39FECF18171CF6F8CBBCC3F759EF694022FD67C5F2C11F7202EA071C,1st_time,동작구,2
599,A1EAD63E39FECF18171CF6F8CBBCC3F759EF694022FD67C5F2C11F7202EA071C,1st_time,서초구,4
600,A1EAD63E39FECF18171CF6F8CBBCC3F759EF694022FD67C5F2C11F7202EA071C,2nd_time,관악구,1
601,A1EAD63E39FECF18171CF6F8CBBCC3F759EF694022FD67C5F2C11F7202EA071C,2nd_time,동작구,12
602,A1EAD63E39FECF18171CF6F8CBBCC3F759EF694022FD67C5F2C11F7202EA071C,2nd_time,서초구,10
603,A28EA17FE1B0184D5A2C1038E96107E54FD755B96C25DA837131E2D32CB6C6F3,1st_time,청주시 서원구,4
604,A28EA17FE1B0184D5A2C1038E96107E54FD755B96C25DA837131E2D32CB6C6F3,1st_time,청주시 흥덕구,42
605,A28EA17FE1B0184D5A2C1038E96107E54FD755B96C25DA837131E2D32CB6C6F3,2nd_time,청주시 서원구,8
606,A28EA17FE1B0184D5A2C1038E96107E54FD755B96C25DA837131E2D32CB6C6F3,2nd_time,청주시 흥덕구,74
607,A4498F0C9BB228A52B7FEBD25E64D9C51A067ED80699ED226BE7DA64334459B1,1st_time,청주시 흥덕구,3
608,A4C111C67A6C5B85415A0611EB6D28390865C26A7E0E790E4441C92609AB949B,1st_time,서초구,5
609,A4C111C67A6C5B85415A0611EB6D28390865C26A7E0E790E4441C92609AB949B,2nd_time,서초구,5
610,A4DE6A69BA11A7773C2DCAB84DF9A14650642AFDD8F0012DF74876931DCF4678,1st_time,청주시 서원구,16
611,A4DE6A69BA11A7773C2DCAB84DF9A14650642AFDD8F0012DF74876931DCF4678,1st_time,청주시 흥덕구,18
612,A4DE6A69BA11A7773C2DCAB84DF9A14650642AFDD8F0012DF74876931DCF4678,2nd_time,청주시 상당구,1
613,A4DE6A69BA11A7773C2DCAB84DF9A14650642AFDD8F0012DF74876931DCF4678,2nd_time,청주시 서원구,16
614,A4DE6A69BA11A7773C2DCAB84DF9A14650642AFDD8F0012DF74876931DCF4678,2nd_time,청주시 흥덕구,16
615,A568B00F301C764551D576BCB710231A620097E6D43114CBDDE0D0B3B67E6EB6,1st_time,청주시 서원구,2
616,A568B00F301C764551D576BCB710231A620097E6D43114CBDDE0D0B3B67E6EB6,1st_time,청주시 흥덕구,1
617,A568B00F301C764551D576BCB710231A620097E6D43114CBDDE0D0B3B67E6EB6,2nd_time,청주시 서원구,2
618,A568B00F301C764551D576BCB710231A620097E6D43114CBDDE0D0B3B67E6EB6,2nd_time,청주시 흥덕구,1
619,A59E8FF40CE83600C8CBC67B245F8B9F5B918AD3CBD512C1A36BC8C27E98421C,1st_time,청주시 상당구,6
620,A59E8FF40CE83600C8CBC67B245F8B9F5B918AD3CBD512C1A36BC8C27E98421C,1st_time,청주시 서원구,11
621,A59E8FF40CE83600C8CBC67B245F8B9F5B918AD3CBD512C1A36BC8C27E98421C,1st_time,청주시 청원구,9
622,A59E8FF40CE83600C8CBC67B245F8B9F5B918AD3CBD512C1A36BC8C27E98421C,1st_time,청주시 흥덕구,9
623,A59E8FF40CE83600C8CBC67B245F8B9F5B918AD3CBD512C1A36BC8C27E98421C,2nd_time,청주시 상당구,23
624,A59E8FF40CE83600C8CBC67B245F8B9F5B918AD3CBD512C1A36BC8C27E98421C,2nd_time,청주시 서원구,22
625,A59E8FF40CE83600C8CBC67B245F8B9F5B918AD3CBD512C1A36BC8C27E98421C,2nd_time,청주시 청원구,3
626,A59E8FF40CE83600C8CBC67B245F8B9F5B918AD3CBD512C1A36BC8C27E98421C,2nd_time,청주시 흥덕구,1
627,A5C41D2EA35B5C05C270E244F8852FF60557B37BE6BC0D5EE0DDB8D96DE490F3,1st_time,청주시 청원구,3
628,A5C41D2EA35B5C05C270E244F8852FF60557B37BE6BC0D5EE0DDB8D96DE490F3,1st_time,청주시 흥덕구,4
629,A5C41D2EA35B5C05C270E244F8852FF60557B37BE6BC0D5EE0DDB8D96DE490F3,2nd_time,청주시 상당구,2
630,A5C41D2EA35B5C05C270E244F8852FF60557B37BE6BC0D5EE0DDB8D96DE490F3,2nd_time,청주시 서원구,1
631,A5C41D2EA35B5C05C270E244F8852FF60557B37BE6BC0D5EE0DDB8D96DE490F3,2nd_time,청주시 청원구,10
632,A5C41D2EA35B5C05C270E244F8852FF60557B37BE6BC0D5EE0DDB8D96DE490F3,2nd_time,청주시 흥덕구,1
633,A6CBA803A68C6A0E91CD90D819C4DC6656E689485D03B18931D16917D8A17DAB,1st_time,청주시 서원구,3
634,A6CBA803A68C6A0E91CD90D819C4DC6656E689485D03B18931D16917D8A17DAB,1st_time,청주시 흥덕구,6
635,A6CBA803A68C6A0E91CD90D819C4DC6656E689485D03B18931D16917D8A17DAB,2nd_time,청주시 서원구,4
636,A6CBA803A68C6A0E91CD90D819C4DC6656E689485D03B18931D16917D8A17DAB,2nd_time,청주시 흥덕구,13
637,A96619F0CFC9DE1EFE05B7E8E9CA18D6A74F3B88E4982EC5174512B69ABB6791,1st_time,청주시 서원구,1
638,A96619F0CFC9DE1EFE05B7E8E9CA18D6A74F3B88E4982EC5174512B69ABB6791,1st_time,청주시 흥덕구,21
639,A96619F0CFC9DE1EFE05B7E8E9CA18D6A74F3B88E4982EC5174512B69ABB6791,2nd_time,청주시 흥덕구,16
640,AA5DD17FF1DE31CF8EE6C31D2B04DF8320E949EB67E1451A962A7B69032561EF,1st_time,청주시 상당구,3
641,AA5DD17FF1DE31CF8EE6C31D2B04DF8320E949EB67E1451A962A7B69032561EF,1st_time,청주시 서원구,7
642,AA5DD17FF1DE31CF8EE6C31D2B04DF8320E949EB67E1451A962A7B69032561EF,2nd_time,청주시 상당구,3
643,AA5DD17FF1DE31CF8EE6C31D2B04DF8320E949EB67E1451A962A7B69032561EF,2nd_time,청주시 서원구,5
644,AB2B5602619DF742178863DA2E4504402B2124F8FDCA9BAECDF39339C6683FC4,1st_time,청주시 서원구,7
645,AB2B5602619DF742178863DA2E4504402B2124F8FDCA9BAECDF39339C6683FC4,1st_time,청주시 흥덕구,55
646,AB2B5602619DF742178863DA2E4504402B2124F8FDCA9BAECDF39339C6683FC4,2nd_time,청주시 서원구,52
647,AB2B5602619DF742178863DA2E4504402B2124F8FDCA9BAECDF39339C6683FC4,2nd_time,청주시 청원구,1
648,AB2B5602619DF742178863DA2E4504402B2124F8FDCA9BAECDF39339C6683FC4,2nd_time,청주시 흥덕구,110
649,ABAEBBF8733D58FAFF2C7278A27803ED5092D189FCE97AE327FB2402837E40B1,1st_time,청주시 상당구,1
650,ABAEBBF8733D58FAFF2C7278A27803ED5092D189FCE97AE327FB2402837E40B1,1st_time,청주시 서원구,16
651,ABAEBBF8733D58FAFF2C7278A27803ED5092D189FCE97AE327FB2402837E40B1,1st_time,청주시 청원구,2
652,ABAEBBF8733D58FAFF2C7278A27803ED5092D189FCE97AE327FB2402837E40B1,1st_time,청주시 흥덕구,40
653,ABAEBBF8733D58FAFF2C7278A27803ED5092D189FCE97AE327FB2402837E40B1,2nd_time,청주시 상당구,5
654,ABAEBBF8733D58FAFF2C7278A27803ED5092D189FCE97AE327FB2402837E40B1,2nd_time,청주시 서원구,41
655,ABAEBBF8733D58FAFF2C7278A27803ED5092D189FCE97AE327FB2402837E40B1,2nd_time,청주시 청원구,11
656,ABAEBBF8733D58FAFF2C7278A27803ED5092D189FCE97AE327FB2402837E40B1,2nd_time,청주시 흥덕구,116
657,AC696853ABD0F170E995AACB861E603D6CD96F4E1486808B6C4EF152246AAB05,1st_time,청주시 서원구,1
658,AC696853ABD0F170E995AACB861E603D6CD96F4E1486808B6C4EF152246AAB05,1st_time,청주시 흥덕구,1
659,AC696853ABD0F170E995AACB861E603D6CD96F4E1486808B6C4EF152246AAB05,2nd_time,청주시 서원구,3
660,AC696853ABD0F170E995AACB861E603D6CD96F4E1486808B6C4EF152246AAB05,2nd_time,청주시 청원구,1
661,AC696853ABD0F170E995AACB861E603D6CD96F4E1486808B6C4EF152246AAB05,2nd_time,청주시 흥덕구,3
662,AE864E9F68E53A6125A21FCE8D5E4A5FBAEE71E1FC8B12C2647F3EAFA7A56AE1,1st_time,청주시 흥덕구,2
663,AE864E9F68E53A6125A21FCE8D5E4A5FBAEE71E1FC8B12C2647F3EAFA7A56AE1,2nd_time,청주시 흥덕구,2
664,B3AF84923A531C17458553DCAFC8D861DCE61F7458A7BEF02F23EFC6C2232637,1st_time,서초구,6
665,B3AF84923A531C17458553DCAFC8D861DCE61F7458A7BEF02F23EFC6C2232637,2nd_time,강남구,1
666,B3AF84923A531C17458553DCAFC8D861DCE61F7458A7BEF02F23EFC6C2232637,2nd_time,서초구,4
667,B46E0AE0CDF51395C6861EF854D5D7F6A8ACB9189F463303C00671D9DAD9F228,1st_time,청주시 흥덕구,2
668,B46E0AE0CDF51395C6861EF854D5D7F6A8ACB9189F463303C00671D9DAD9F228,2nd_time,청주시 서원구,21
669,B46E0AE0CDF51395C6861EF854D5D7F6A8ACB9189F463303C00671D9DAD9F228,2nd_time,청주시 흥덕구,17
670,B62C01E6F3BE761F02D1565E8C9E36C064A80DCC5B95DB261013D2992E6E6966,1st_time,청주시 서원구,1
671,B772901C5219713B5C807F351271FB59E7AE86B2FDB654BA24286C2F36B62FFD,1st_time,과천시,30
672,B772901C5219713B5C807F351271FB59E7AE86B2FDB654BA24286C2F36B62FFD,2nd_time,과천시,54
673,BA5F5FE6B6D5D7C7837FBE86D6D5F6FB2FD186AD6FED080291E1145489674829,1st_time,동작구,9
674,BA5F5FE6B6D5D7C7837FBE86D6D5F6FB2FD186AD6FED080291E1145489674829,1st_time,서초구,1
675,BA5F5FE6B6D5D7C7837FBE86D6D5F6FB2FD186AD6FED080291E1145489674829,2nd_time,동작구,47
676,BA5F5FE6B6D5D7C7837FBE86D6D5F6FB2FD186AD6FED080291E1145489674829,2nd_time,서초구,4
677,BB992E0094F137825E84B5E601F48C400B16EB688F13D0A7C67745FB576395F4,1st_time,관악구,2
678,BB992E0094F137825E84B5E601F48C400B16EB688F13D0A7C67745FB576395F4,1st_time,동작구,3
679,BB992E0094F137825E84B5E601F48C400B16EB688F13D0A7C67745FB576395F4,1st_time,서초구,41
680,BB992E0094F137825E84B5E601F48C400B16EB688F13D0A7C67745FB576395F4,2nd_time,관악구,2
681,BB992E0094F137825E84B5E601F48C400B16EB688F13D0A7C67745FB576395F4,2nd_time,서초구,41
